PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
-2.7534319564867498,0.7009203154756942,0.9055948490552836,-0.3395532238314878,-0.3112467295286271,-0.37923797825088645,0.5814732232584613,-1.2889015050237511,0.5062362307024664,1.0418250709070846,-0.2032141082482942,-1.1617810123833325,-1.5329857505301803,-0.9455633019945038,-0.3816600548673465,-1.0279663555783922,-0.14054341489001132,1.5341732723431867,-0.464541378685487,0.12467793091818777,0.497178339895868,-0.2731032995187721
-1.363905346051856,-1.9806238348255205,0.26824807348343843,0.7043553501370616,0.22861523101776882,-0.9730585136370682,-0.02375478328666293,-0.13936875698107004,-2.229794314929694,0.21880549702892937,0.2136466861046543,1.0702281293576676,-0.8902236241438364,0.22812329375022034,0.2831524154136089,-0.28978802763578076,-0.9176242343312593,-0.22870945630087258,0.4000833528354627,0.40864761308658437,-0.4236416447307193,-0.19430863792319825
-2.372510697000002,0.21090788421619536,0.7737167980343468,2.125014112536837,0.18600079818715254,2.8834227492197817,-2.3724819684307614,-1.52238318864974,1.3617808280203485,-0.7027808734380497,0.599348920384325,0.47993735832481477,-0.02641358960733857,0.7891335775923592,-0.18432812009662183,2.1948072826969987,0.8223255579817143,1.1534107833545963,1.492113615775137,0.9983436092457405,0.33249001031236475,0.29572176571845193
-1.9619781578739275,-2.533763596258211,0.004091294475335239,0.5657665359275192,-0.358416368445446,0.1844463968979089,1.1111556442144634,-0.297100868011528,0.7374105292124585,-0.2310961038300999,-0.5884003089711316,0.7148970151989309,-0.4511425768916214,1.1285409452278736,0.5925128769068356,0.3890642185863219,0.4209833570725775,-0.6525402308468656,0.9801655170125773,0.06356137658918609,-0.895672548196542,-0.837824603287506
-3.0921659909294053,1.684537407506259,2.126695599474382,-1.946855920497962,-0.31813984340969625,-4.328860413079389,-0.9964233470873011,-1.4553864411574333,1.1923315870261826,1.0606410414562872,4.746625732154801,-2.941374035258765,2.520568297206445,2.2061455865630397,5.148182494261179,2.8592710541121287,1.0471263053353919,-1.1550115427920988,0.029543275183174955,-0.3341423404164034,-0.16174325943368098,-1.357639138676609
4.125768474145014,-2.8990914187346912,0.59185069848757,-0.3534208186632837,-1.527524163291709,-0.4489713852527857,0.3686210293910861,0.3409195202088592,0.8419489977560619,0.019036281742914052,-0.5297273468240803,0.38344549286525614,0.3301148128086572,0.8683541069834275,0.5698547590962976,-0.0957522150926537,-1.0366990582230569,0.5641932432171526,0.5263027786749577,0.668808643729287,-0.3477161668927793,-0.8935172734816869
-2.9620113629681275,-1.7429500705248393,0.0323369171095268,0.12738081895226566,0.10612527334957429,-0.19660579788129412,0.03746626906277352,0.21875449109705006,0.7083556235131991,0.21359895959212222,-0.7695723393298323,-0.03658050016620213,1.0599620021323373,-0.07666910597213925,-0.351528670617197,0.8000559402077215,-0.9579849572363761,-0.7954457778620974,0.08347036932549444,0.7941212099498499,0.14218161140429197,0.24011794985512802
1.1870448006989454,-1.2771525975254392,-1.650673427797085,-2.6242333837835847,0.46015955957212884,-0.6632028650854094,-0.9570120936608081,-0.10378558399757157,0.15360961489400166,0.025159481635213907,-0.6011902930071591,-0.10035170457952838,0.10844137892779168,-0.5884835773889114,-0.3410702983039769,0.5890613749564073,0.09989363894537862,0.3880607744527699,0.7040786551752869,-0.5535188202402476,0.06056529610369507,0.46863523409597974
0.24793001880889834,1.7195068689586803,-1.7911042209146142,-0.22942347873170843,0.6993023122856753,0.24616090739416457,0.49512232686255747,-0.33348904634493604,-0.7315423949578097,-0.038620161198710624,0.24336725466561007,-0.23953138484553185,-0.19764848854351505,0.09893201123703825,-0.2825543827693564,-0.07856934228047058,0.41843169353688386,0.5766297735018203,-0.4782356781482306,-1.0155818703547368,-0.3012262891197964,-0.3613379809755193
1.7864259461168501,2.2593714703187247,-0.07847442994620515,0.731698870932299,0.5650323529187431,1.220640315120155,0.9284027340101758,0.23586151578639536,0.6833605359694022,0.31908629749291273,-0.14758780102087804,-0.09452783756159416,0.4695842067492829,0.5744450627605403,0.30350987936215484,0.1853614591479471,-0.7557911022021714,-1.0769613005460146,-1.7984413704417743,0.37430624038223637,-1.0684260540734871,0.8100545829587441
